id,method,video_type,video_class,audio_class,overall_class,race,gender,path,fps,frame_count,width,height,duration,has_audio,audio_channels,sample_rate,audio_duration
id01035,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01035\00012.mp4,25.0,134,224,224,5.36,True,1,16000,5.36
id01042,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01042\00154.mp4,25.0,112,224,224,4.48,True,1,16000,4.48
id01044,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01044\00336.mp4,25.0,268,224,224,10.72,True,1,16000,10.72
id01048,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01048\00160.mp4,25.0,115,224,224,4.6,True,1,16000,4.6
id01096,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01096\00037.mp4,25.0,346,224,224,13.84,True,1,16000,13.84
id01105,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01105\00083.mp4,25.0,178,224,224,7.12,True,1,16000,7.12
id01124,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01124\00063.mp4,25.0,327,224,224,13.08,True,1,16000,13.08
id01163,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01163\00195.mp4,25.0,123,224,224,4.92,True,1,16000,4.92
id01168,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01168\00028.mp4,25.0,128,224,224,5.12,True,1,16000,5.12
id01172,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01172\00015.mp4,25.0,99,224,224,3.96,True,1,16000,3.96
id01175,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01175\00025.mp4,25.0,118,224,224,4.72,True,1,16000,4.72
id01182,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01182\00167.mp4,25.0,192,224,224,7.68,True,1,16000,7.68
id01192,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01192\00217.mp4,25.0,153,224,224,6.12,True,1,16000,6.12
id01201,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01201\00028.mp4,25.0,213,224,224,8.52,True,1,16000,8.52
id01210,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01210\00283.mp4,25.0,105,224,224,4.2,True,1,16000,4.2
id01211,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01211\00023.mp4,25.0,139,224,224,5.56,True,1,16000,5.56
id01239,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01239\00280.mp4,25.0,162,224,224,6.48,True,1,16000,6.48
id03525,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id03525\00048.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id03668,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id03668\00143.mp4,25.0,273,224,224,10.92,True,1,16000,10.92
id03678,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id03678\00078.mp4,25.0,121,224,224,4.84,True,1,16000,4.84
id03757,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id03757\00149.mp4,25.0,106,224,224,4.24,True,1,16000,4.24
id04034,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04034\00009.mp4,25.0,312,224,224,12.48,True,1,16000,12.48
id04073,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04073\00021.mp4,25.0,331,224,224,13.24,True,1,16000,13.24
id04216,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04216\00470.mp4,25.0,134,224,224,5.36,True,1,16000,5.36
id04219,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04219\00130.mp4,25.0,106,224,224,4.24,True,1,16000,4.24
id04221,real,RVRA,0,0,0,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04221\00053.mp4,25.0,179,224,224,7.16,True,1,16000,7.16
id00025,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00025\00025.mp4,25.0,213,224,224,8.52,True,1,16000,8.52
id00097,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00097\00162.mp4,25.0,109,224,224,4.36,True,1,16000,4.36
id00098,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00098\00004.mp4,25.0,106,224,224,4.24,True,1,16000,4.24
id00100,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00100\00028.mp4,25.0,221,224,224,8.84,True,1,16000,8.84
id00145,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00145\00043.mp4,25.0,157,224,224,6.28,True,1,16000,6.28
id00180,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00180\00206.mp4,25.0,126,224,224,5.04,True,1,16000,5.04
id00190,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00190\00072.mp4,25.0,116,224,224,4.64,True,1,16000,4.64
id00231,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00231\00037.mp4,25.0,177,224,224,7.08,True,1,16000,7.08
id00261,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00261\00048.mp4,25.0,141,224,224,5.64,True,1,16000,5.64
id00272,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00272\00195.mp4,25.0,198,224,224,7.92,True,1,16000,7.92
id00291,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00291\00052.mp4,25.0,114,224,224,4.56,True,1,16000,4.56
id00381,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00381\00030.mp4,25.0,147,224,224,5.88,True,1,16000,5.88
id00383,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00383\00171.mp4,25.0,160,224,224,6.4,True,1,16000,6.4
id00385,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00385\00439.mp4,25.0,213,224,224,8.52,True,1,16000,8.52
id00398,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00398\00016.mp4,25.0,143,224,224,5.72,True,1,16000,5.72
id00418,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00418\00052.mp4,25.0,125,224,224,5.0,True,1,16000,5.0
id00428,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00428\00017.mp4,25.0,186,224,224,7.44,True,1,16000,7.44
id00431,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00431\00039.mp4,25.0,100,224,224,4.0,True,1,16000,4.0
id00458,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00458\00072.mp4,25.0,155,224,224,6.2,True,1,16000,6.2
id00462,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00462\00143.mp4,25.0,113,224,224,4.52,True,1,16000,4.52
id00555,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00555\00005.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id00575,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00575\00092.mp4,25.0,141,224,224,5.64,True,1,16000,5.64
id00616,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00616\00305.mp4,25.0,215,224,224,8.6,True,1,16000,8.6
id00618,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00618\00195.mp4,25.0,138,224,224,5.52,True,1,16000,5.52
id00680,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00680\00110.mp4,25.0,122,224,224,4.88,True,1,16000,4.88
id00752,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00752\00340.mp4,25.0,289,224,224,11.56,True,1,16000,11.56
id00835,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00835\00195.mp4,25.0,104,224,224,4.16,True,1,16000,4.16
id00841,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00841\00078.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id00842,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00842\00043.mp4,25.0,154,224,224,6.16,True,1,16000,6.16
id00848,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00848\00028.mp4,25.0,229,224,224,9.16,True,1,16000,9.16
id01004,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01004\00028.mp4,25.0,107,224,224,4.28,True,1,16000,4.28
id01005,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01005\00028.mp4,25.0,175,224,224,7.0,True,1,16000,7.0
id01075,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01075\00160.mp4,25.0,294,224,224,11.76,True,1,16000,11.76
id01091,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01091\00236.mp4,25.0,127,224,224,5.08,True,1,16000,5.08
id01216,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01216\00025.mp4,25.0,331,224,224,13.24,True,1,16000,13.24
id01217,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01217\00005.mp4,25.0,175,224,224,7.0,True,1,16000,7.0
id01223,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01223\00255.mp4,25.0,155,224,224,6.2,True,1,16000,6.2
id01225,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01225\00300.mp4,25.0,148,224,224,5.92,True,1,16000,5.92
id01227,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01227\00052.mp4,25.0,127,224,224,5.08,True,1,16000,5.08
id01231,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01231\00015.mp4,25.0,207,224,224,8.28,True,1,16000,8.28
id01238,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01238\00037.mp4,25.0,108,224,224,4.32,True,1,16000,4.32
id01245,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01245\00028.mp4,25.0,200,224,224,8.0,True,1,16000,8.0
id01248,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01248\00005.mp4,25.0,111,224,224,4.44,True,1,16000,4.44
id02464,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id02464\00002.mp4,25.0,101,224,224,4.04,True,1,16000,4.04
id02466,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id02466\00136.mp4,25.0,268,224,224,10.72,True,1,16000,10.72
id03556,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03556\00043.mp4,25.0,308,224,224,12.32,True,1,16000,12.32
id03605,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03605\00048.mp4,25.0,132,224,224,5.28,True,1,16000,5.28
id03696,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03696\00160.mp4,25.0,114,224,224,4.56,True,1,16000,4.56
id03707,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03707\00055.mp4,25.0,153,224,224,6.12,True,1,16000,6.12
id03781,real,RVRA,0,0,0,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03781\00113.mp4,25.0,127,224,224,5.08,True,1,16000,5.08
id00056,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00056\00028.mp4,25.0,126,224,224,5.04,True,1,16000,5.04
id00126,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00126\00173.mp4,25.0,264,224,224,10.56,True,1,16000,10.56
id00560,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00560\00041.mp4,25.0,102,224,224,4.08,True,1,16000,4.08
id00597,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00597\00019.mp4,25.0,208,224,224,8.32,True,1,16000,8.32
id00740,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00740\00015.mp4,25.0,121,224,224,4.84,True,1,16000,4.84
id00863,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00863\00069.mp4,25.0,107,224,224,4.28,True,1,16000,4.28
id01204,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01204\00092.mp4,25.0,179,224,224,7.16,True,1,16000,7.16
id01212,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01212\00183.mp4,25.0,139,224,224,5.56,True,1,16000,5.56
id01215,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01215\00001.mp4,25.0,99,224,224,3.96,True,1,16000,3.96
id01589,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01589\00017.mp4,25.0,152,224,224,6.08,True,1,16000,6.08
id01683,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01683\00052.mp4,25.0,126,224,224,5.04,True,1,16000,5.04
id02332,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02332\00055.mp4,25.0,139,224,224,5.56,True,1,16000,5.56
id02365,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02365\00028.mp4,25.0,156,224,224,6.24,True,1,16000,6.24
id02493,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02493\00073.mp4,25.0,159,224,224,6.36,True,1,16000,6.36
id02553,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02553\00043.mp4,25.0,130,224,224,5.2,True,1,16000,5.2
id02561,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02561\02561.mp4,23.97442727757059,182,568,456,7.5914222222222225,True,2,44100,7.57
id03028,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03028\00466.mp4,25.0,186,224,224,7.44,True,1,16000,7.44
id03168,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03168\03168.mp4,29.97002997002997,133,514,482,4.437766666666667,True,2,44100,4.41
id03889,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03889\00052.mp4,25.0,135,224,224,5.4,True,1,16000,5.4
id03965,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03965\00051.mp4,25.0,140,224,224,5.6,True,1,16000,5.6
id04111,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04111\00015.mp4,25.0,175,224,224,7.0,True,1,16000,7.0
id04222,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04222\00078.mp4,25.0,197,224,224,7.88,True,1,16000,7.88
id04687,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04687\00066.mp4,25.0,128,224,224,5.12,True,1,16000,5.12
id04691,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04691\1.mp4,29.97002997002997,241,712,892,8.041366666666667,True,2,48000,8.05
id04726,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04726\00245.mp4,25.0,284,224,224,11.36,True,1,16000,11.36
id04774,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04774\00032.mp4,25.0,112,224,224,4.48,True,1,16000,4.48
id04789,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04789\002121.mp4,25.0,156,552,264,6.24,True,2,48000,6.25
id04884,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04884\00028.mp4,25.0,117,224,224,4.68,True,1,16000,4.68
id05268,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05268\00010.mp4,25.0,105,224,224,4.2,True,1,16000,4.2
id05332,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05332\00065.mp4,25.0,125,224,224,5.0,True,1,16000,5.0
id05383,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05383\00015.mp4,25.0,116,224,224,4.64,True,1,16000,4.64
id05479,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05479\05479.mp4,30.0,229,596,560,7.633333333333334,True,2,44100,7.616009070294784
id05743,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05743\00015.mp4,25.0,232,224,224,9.28,True,1,16000,9.28
id06152,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06152\06152.mp4,23.976023976023978,180,258,244,7.5075,True,2,44100,7.48
id06269,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06269\00005.mp4,25.0,112,224,224,4.48,True,1,16000,4.48
id06467,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06467\00010.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id06470,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06470\00052.mp4,25.0,108,224,224,4.32,True,1,16000,4.32
id06535,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06535\00183.mp4,25.0,155,224,224,6.2,True,1,16000,6.2
id06591,real,RVRA,0,0,0,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06591\00021.mp4,25.0,105,224,224,4.2,True,1,16000,4.2
